Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,18-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,784.7146613,878.5209754,958.5187156,1069.286071,1210.679371,1338.690509,1534.735694,1745.863592,2003.940044,2152.860308,2345.010606,2547.034768,2701.976318,2814.471542,3018.778239,3139.180544,3323.416184,3473.795902,3676.778215,3830.175253,4820.107567,4924.922784,4836.384921,4994.667402,5325.046981,5244.033732,5513.16071,5939.053585,6446.663832,6866.224899,6912.435714,6986.046687,6745.849758,6933.415183,7195.393297,7313.849428,7906.721742,7609.614349
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,13883.89965,12081.78954,11804.43319,11857.90212,11562.91349,12253.09555,17201.08283,21340.71406,22527.0471,21901.05752,26891.44164,27011.38589,29569.65453,27597.97148,29995.56522,35351.38071,35650.72434,32835.92877,33368.15485,33440.80162,30743.55917,30751.64946,33228.69291,40458.77064,46511.60457,48799.82037,52026.99311,58487.04501,64322.06664,58163.29359,58041.41122,61753.66007,58507.50021,61191.19263,62548.98502,53012.99658,53578.75657,56307.5083
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,1141.451721,1222.661485,1310.122738,1387.320754,1626.43196,777.424081,923.89029,861.3911436,778.5121223,949.404024,984.6913025,1328.804824,1520.545463,1718.597195,1891.414848,2103.115771,2271.943595,2452.131744,2612.288688,2626.326473,2838.513335,2943.421936,3098.051705,2413.410133,2492.868226,3910.017774,4067.332917,4647.310359,5011.037937,4952.677503,5453.926861,5765.496453,5973.222937,6094.734904,6348.837769,6534.908555,6793.538125,7052.258839
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2189.77668,2223.697344,2197.1105,2298.883805,2452.664632,2567.495905,2740.654724,2790.473919,2402.825627,2202.55809,2394.42038,1721.578696,1766.054678,1797.523561,1499.971505,1444.908036,1596.029867,1612.009303,1588.481449,1581.004564,1757.017797,1732.857979,1774.033673,2094.335506,2598.908023,3100.122378,3464.610079,3935.183343,4905.254866,3868.83123,4463.394675,5432.41332,5565.134521,5471.123389,5466.425778,4160.220067,3916.881571,4123.389937
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,275.6834884,289.6395672,298.8491507,308.3599981,329.4943186,355.3470024,348.4350395,338.1632837,368.5942927,391.7738759,413.2063815,441.7037973,488.1041684,528.7905037,627.8773899,765.279436,868.3656892,888.8268948,805.4742533,876.7333575,955.5182258,1007.150819,1104.844787,1240.022167,1426.393254,1639.192514,1959.125537,2459.423309,3091.045043,3328.866916,4008.910458,4865.854014,5389.268641,5905.25705,6303.613886,6510.503451,6579.330827,7127.72037
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,810.4601812,882.9941754,820.1176495,807.4242929,775.8079582,774.970856,767.781208,755.5587879,794.0158038,792.9094396,892.3877108,925.3784731,994.1473069,1066.871518,1096.234024,1103.230478,1178.729355,1237.739134,1200.01966,1246.756048,1328.743732,1292.809697,1233.969758,1349.484026,1542.1189,1768.460063,1992.168186,2327.761213,2583.525177,2447.552727,2927.961205,3241.135435,3347.667997,3354.785835,3421.238431,3270.075478,3291.882799,3500.735205
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1163.185022,1263.022825,1217.936208,1275.791902,1346.403808,1399.723118,1800.854003,2080.576611,2463.34985,2525.363988,2598.122054,2892.053945,3118.616856,3444.71981,3805.088995,4272.147239,4068.153938,3849.187011,3414.585274,3774.769717,4045.075328,3728.802678,3756.361056,4096.936969,4559.673917,4829.31201,5084.351967,5647.053162,6476.447148,6628.143435,7676.519196,8842.715804,9401.268339,9445.934667,9663.41906,9546.209264,9793.32118,10369.69141
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,2292.395033,2420.089273,2324.910363,2130.04226,2086.028796,1807.851166,1927.894913,1950.463676,2030.371616,1901.744916,1597.501471,1778.340968,1767.666789,2023.460586,2556.244344,3376.976371,4276.695055,5243.55841,6776.310964,8366.396061,6542.686208,7756.547778,9541.997721,10049.95922,10622.72568,9850.754306,7485.567414,7122.575846,7942.560389
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,5727.064763,5063.655694,4850.570162,4678.932697,4470.714932,4599.283021,6238.81246,7661.967265,8477.006218,8611.831005,10480.10447,10770.78171,11503.82039,10533.05053,10991.24793,12653.91083,12900.30843,12220.09089,12506.18517,12347.05283,11619.01919,11714.35118,12792.28184,15541.29899,18061.81581,19182.93351,20702.31387,24106.79386,26353.15985,23085.68735,23531.20147,26013.77693,24973.81177,25979.179,26196.01535,22451.80905,22245.27367,23416.10782
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2241.790006,2665.31225,2374.597409,1993.03494,1916.703586,1895.769887,1651.4935,1467.302462,1340.142796,1392.232518,1491.401682,1623.989246,1690.155141,1729.373393,2028.197734,2135.632812,2159.150814,2361.599124,2300.407884,1584.463443,1451.290776,1903.741571,2183.966796,2440.468905,2708.557892,3021.942547,3350.786541,3590.718086,4274.952065,4255.565701,4657.302361,5223.351763,5702.104313,6074.090829,6396.630483,6150.155955,6018.526868,6198.947323
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,519.5679443,517.6296623,551.8019638,591.1888221,627.0417599,690.9584868,695.2501388,763.3467637,642.4632674,707.9248097,751.2411237,629.260459,697.1868548,760.1497283,830.4242696,944.2019116,1041.523448,1185.718121,1258.997552,1321.799713,1428.183004,1370.717438,1210.229249,1120.874928,1045.943208,1168.115231,1375.196316,1640.476068,2011.246154,2291.667062,2602.479549,2747.480327,3181.441708,3213.389158,3327.754247,3547.713012,3479.281246,2412.727082
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,9772.04312,8461.201433,8169.828917,7954.184457,7616.967746,7810.540478,10933.61645,13484.83914,14780.085,15031.69311,18829.02182,19502.7755,21416.1039,19533.58718,20572.18182,23683.30238,23910.78837,21809.81894,22364.32303,22206.92521,20170.92582,20424.50229,22114.78711,27138.10957,30958.29113,31966.28186,33783.09235,38700.7128,42220.04376,38480.92232,37605.14595,40610.7258,37604.59712,39111.44486,39823.54086,34362.68895,35038.55124,36869.05443
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,152.9867265,150.9730942,172.3215472,187.0504479,222.5454459,217.1509292,231.2266102,208.6209747,208.1969487,215.1392103,201.7687981,232.7945459,287.4222243,276.7508096,297.8280588,317.3294336,326.0825642,430.7544499,482.1490904,582.7755302,,,,,,
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,6191.714945,5356.577832,5145.694384,4466.336264,4477.793724,4686.891069,6495.811997,8217.234257,9676.769252,10652.95797,13767.38147,14771.6723,16068.42672,13303.67613,13378.84984,15429.93942,16069.20709,14696.21611,15340.33211,15678.21523,14676.70609,15323.6114,17019.53541,21495.70741,24918.64584,26510.71745,28482.60948,32709.40104,35579.30993,32334.00548,30736.62785,31835.2888,28563.85904,29211.77375,29623.16445,25789.51955,26616.7578,28156.81584
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,3044.383709,3352.733741,3619.945496,4052.292271,4119.347394,4070.032827,4498.957027,5308.347781,7174.237415,8850.465115,10338.31322,12595.41065,16586.4052,18094.54805,14726.31828,14638.60482,17454.84342,17421.89022,19072.23852,19949.58138,17155.87418,17736.8027,19704.65504
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,,202.7919376,207.5479863,223.7872069,204.8721662,232.3715877,233.8183804,242.0451601,242.7873277,247.0265475,253.1929484,270.2443935,203.1645022,164.9584363,124.9830454,133.7288539,144.5003524,140.8611257,124.5056232,119.1340818,123.8762057,120.1789279,111.3634356,118.8734466,135.7623858,161.6266248,193.7949056,243.3026822,325.3825543,379.7566385,341.3099092,354.8463544,468.5067249,502.1535887,571.1622759,645.4650067,712.87795,767.5634778
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,8309.849007,7325.734095,7031.033758,6799.298636,6513.873167,6715.839194,9183.309576,11329.68664,12597.65278,12819.43415,15842.93683,16408.80912,17825.10893,16196.25773,17157.34903,19859.99539,20273.7427,19102.37241,19725.83193,19656.30598,18243.8465,18407.32439,20017.87411,24277.73209,27922.40035,29092.99283,30922.81572,35593.50208,38136.08997,33979.49497,33677.00264,36408.7244,34235.14869,35588.0944,36670.13041,32207.3851,32259.86726,33715.12736
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,635.6055131,568.5536743,539.2831873,597.3056932,673.7594909,799.1650607,922.9071599,1106.92041,1397.407189,1273.600289,1479.234068,1588.429699,1787.124173,1813.498124,1792.745172,1555.466758,1449.607191,1624.618252
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,11232.27456,10934.56809,10945.27734,10505.83366,10841.56713,11405.93365,14962.25536,18580.65865,22056.70175,23983.84575,28380.54891,25503.21521,22337.48712,17617.03044,20305.58355,26273.4659,25777.6413,24676.49708,25989.4075,26178.79178,24253.25042,24913.24452,26834.02625,32816.16088,37636.11173,38969.17163,41120.67651,48288.5491,53401.31487,47107.15571,46202.41516,50790.72415,47415.55987,49638.07713,49914.61864,42424.22081,43433.03222,45703.32787
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,1893.046665,1898.594889,1786.918614,1638.637327,1681.974016,1603.586714,1795.605327,1632.073424,1535.414063,1632.138291,1834.989572,1881.569901,2057.40669,2166.052726,2383.915146,2540.751518,2714.2535,2641.064749,2070.165847,2408.165466,2076.013308,2038.891729,2259.055796,2835.973972,3332.918533,3658.630832,3749.939813,4078.82327,4177.657789,3369.408247,3651.966784,4353.121392,4546.738504,4763.068956,5061.397575,4889.461454,5197.50914,5589.388833
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,12672.18125,11073.90623,10470.65989,9969.840237,9397.495188,9739.092057,13503.14102,16251.41264,17615.99146,17620.5602,21690.62912,21675.06425,23813.71184,22380.10396,23496.52332,26890.21988,26871.82902,24228.94235,24974.2722,24673.19897,22364.02939,22433.55571,24177.33517,29568.38595,33741.26515,34760.18777,36443.62344,41508.43269,45334.11091,41575.41618,40638.334,43790.7354,40874.71596,42592.95152,43008.65257,36613.37522,36870.21913,38476.65864
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,23737.41677,23982.88067,22479.57899,24300.3786,26553.74656,30993.07706,34979.0817,35847.45356,40719.57503,47024.2297,49773.16687,46521.50171,47397.90292,50789.0486,48421.80307,53612.825,57543.66906,50581.96849,,
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,1320.062471,,,1275.867558,1296.378583,1355.12546,1436.906824,1528.064694,1682.203261,1756.185104,1908.903727,1909.350632,2065.004277,2019.91527,1906.880058,2029.289159,2046.639645,2170.92021,2240.021462,2257.773665,2296.26086,2252.803138,2355.544465,2397.451838,2441.501551,2516.018683,2693.023278,2861.771348,3000.948119,3150.910602,3047.584425,3057.24559,3018.008675,3143.749107,3187.55716
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,5869.279449,5166.313923,4717.981684,4309.04665,4407.284354,4023.581632,3990.070881,3742.656537,4253.668367,4517.927977,6251.017385,5523.198654,5566.362537,4244.913331,3958.596186,4565.580499,5111.374331,4663.140106,3827.975793,3883.325188,4116.460693,3976.104887,4102.55271,4892.011618,5685.577736,6826.880545,7141.549167,8352.817101,10094.02746,7603.660223,8754.142234,10716.22443,9774.193026,9679.723562,9692.136739,7448.749355,7078.68326,7220.687235
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,10032.06208,9599.306222,9146.077357,8691.518813,8179.194441,8652.216542,10611.11221,13118.58653,15987.16808,16239.2822,19095.467,19900.72665,20487.17079,18389.01957,19709.2381,23013.45882,24219.62285,26621.48006,28014.8947,28383.66891,27982.35576,27427.5875,29785.98629,34173.97998,39983.98467,41732.64054,44252.31582,50134.3161,46767.59222,38262.18213,38893.01849,41412.34924,41790.77914,42724.06788,46783.46922,44305.55463,40412.03362,39720.44343
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1614.640122,1314.67067,757.2235485,550.0155426,517.0870879,569.0181381,670.4611048,774.6802033,805.2726845,628.8656516,691.9977101,733.9703965,779.375684,927.9891978,1207.388222,1530.036419,1872.680416,2492.12878,3174.949001,2706.588512,2964.477034,3725.063221,4142.869175,4274.376857,4429.650075,3764.640912,3865.785694,4078.254879
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,411.5179312,379.7977725,351.3193905,341.0872137,358.3968172,354.2199896,437.078241,376.4318004,375.1812249,368.9623966,402.5888811,438.6143193,414.7673408,375.3204353,333.4049392,385.7373195,403.5344405,391.35568,414.768461,417.7679907,263.1124679,273.6596668,309.4844703,373.2815537,423.1936389,498.1723904,922.9537497,1090.686718,1224.401554,1086.765038,1312.607557,1574.978653,1629.800222,1814.492297,1449.662816,1353.68426,1517.495508,1641.486625
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,367.6243838,379.3634686,429.2252767,421.447937,441.4127933,472.9737936,485.9748491,457.7628488,448.4475642,469.2761014,475.7463919,453.801151,421.9982034,399.9739644,340.0516918,315.8398003,322.811171,370.1931781,386.3288283,303.424498,442.8374053,578.0349637,679.0384165,615.084216,647.8032029,590.0338558,665.230653,716.2441951,742.4557166,732.5613473,748.3013059,825.3449298
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,398.8965498,349.7930893,333.304787,317.0447339,252.9422196,308.3268474,242.1717627,274.3683933,316.3194665,322.4463052,345.8558101,727.034661,729.0418881,748.7842096,719.9757073,737.1787914,773.4393371,712.3318781,723.7948296,681.5374179,635.5637584,541.0558913,440.9474786,359.6521781,413.8403583,432.1918787,439.3432874,519.0548058,607.955496,549.3178255,562.4837817,514.3781619,504.9739367,483.4809046,434.4701608,458.9705912,472.3064382,483.0224586
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,138.1697922,189.970092,198.787073,191.5174436,157.9235541,159.9275306,141.2992024,184.2234318,170.2919831,215.6183147,241.002485,247.9382292,212.9407638,217.6075395,211.5953014,223.3418422,233.3095607,227.6382572,172.0601413,183.8530201,297.7519336,309.486749,321.4813204,360.5718585,393.3138244,424.9562044,418.9512693,481.33501,583.894419,544.8612801,546.7216686,688.7718197,604.2683552,621.9406736,610.4684903,591.8061497,648.8989366,723.6586216
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,198.3467376,136.010571,152.4158867,141.3227028,148.8405743,173.0823549,203.1981915,239.2422021,249.8835852,213.1317932,262.6694558,251.7022043,295.9634764,289.088409,206.936408,280.9695313,443.6325956,812.1715228,654.1473102,1052.852818,1702.684901,2283.879039,2711.170114,3577.176197,6085.348907,10850.63334,12732.02759,15761.83913,22742.38159,16530.20937,17136.44568,21451.88617,21557.6528,20246.99308,19245.65151,11213.47463,9217.889528,9850.013585
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,5893.66181,5380.267683,5579.234772,5019.878653,4852.565728,4813.71118,5656.505356,6564.884503,7598.028053,7846.678164,9600.18513,10188.36978,11176.45844,10401.98299,11091.28386,12959.32432,13749.11515,13427.83249,13472.13764,13245.18946,12042.95373,12538.17883,14110.31339,18477.57841,21955.10409,22551.73574,24801.15781,28827.32636,31997.28201,29710.9703,26917.75898,25916.29353,22242.68193,21874.8195,21760.9798,18070.77678,17881.5267,18613.42387
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,1246.002409,1276.905952,1347.451339,1373.168261,1478.410958,1678.862575,1873.216486,2163.509313,2410.286538,2759.681938,2888.34766,3118.148432,3191.016733,3151.540463,3270.578088,3413.021979,3640.138938,3878.390386,4401.421321,4751.575978,5117.589923,5109.958715,5292.232379,5773.073577,5836.177063,6754.512393,6766.48686,7324.190456,7947.444327,7395.088125,7365.666659,7410.408438,7583.187002,7956.076548,8569.776998,9333.270231,9841.76405,10376.22703
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,9483.173076,8544.058329,7813.690667,7988.170959,7198.702247,7760.828404,11271.32143,14554.38754,16398.01109,16813.68395,18326.80512,18315.1963,18768.93014,16797.45886,18123.96303,21665.7019,21422.35754,19145.49604,20496.66137,20170.43842,19004.10729,19275.47334,20652.87833,27460.0302,32070.3786,32489.78191,35458.12312,39780.95144,44367.05565,44918.56488,43988.33249,47186.98147,45936.76595,47262.28276,50408.33455,44912.26609,48159.53471,
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,1081.725043,1152.817804,1138.759741,1153.23768,1177.436451,1179.803556,857.009467,820.0383466,886.8008272,929.3140585,825.8073881,991.8622727,1075.428217,1147.026435,1276.332727,1408.024203,1472.275343,1633.966225,1742.083824,1608.684086,1655.58773,1568.376276,1701.771491,1753.349471,1872.737083,2077.83438,2256.56724,2489.955836,2794.221809,2635.753474,2825.52407,3187.845296,3299.605139,3452.828934,3687.763767,3923.573344,4140.737635,4470.989572
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,21536.5039,22572.50466,24396.10624,26495.87758,26555.6452,27540.83913,29056.497,30025.56035,30700.43401,30862.11,32499.23425,33278.25409,34361.08022,35210.78883,35562.56753,
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,773.1816708,729.6069588,616.9631589,628.1976888,564.526418,588.6134094,660.1415374,468.104341,551.1960875,509.3163682,533.5362054,452.3893535,492.2665978,586.9712339,713.2335202,816.5429329,925.8985582,985.046889,946.6703474,919.8665766,946.0599372,925.5825046,960.8674827,986.7958173,1045.58861,1098.455216,1945.634349,2327.058324,2576.124957,2764.306295,3044.949129,3438.825411,3799.756292,3944.178173,4030.802321,4119.676487,4531.243527,4725.319063
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,9347.180143,9411.54339,9257.399114,9510.889918,9817.805308,10243.83379,12351.15545,14197.59812,15876.00697,16428.49325,18368.81141,19321.52411,20680.61748,20684.75604,22022.98084,24216.89503,24276.31055,23738.98041,23670.38052,24674.03762,25021.30619,24600.34489,25308.14676,28201.28583,31192.44988,32776.24004,34353.17494,37283.16147,39326.26284,36581.59156,38137.9429,41018.39136,40812.5764,41008.79584,41597.33436,39136.52329,39675.03736,41211.11695
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,5700.412634,5991.320261,6133.784079,5595.235139,6208.226159,6542.931537,7435.030698,9071.332602,10609.74564,12097.77516,13485.54489,15465.85886,17976.42938,20395.51737,22502.57974,23497.49231,24818.15455,27330.03335,25808.97095,25091.6666,25756.66378,25230.21633,24665.89,23977.01945,24928.10037,26649.7508,28224.21506,30594.01784,31515.66277,30697.34038,32549.99823,35142.48793,36730.8767,38403.77771,40315.28556,42431.88828,43737.04197,46193.61452
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,697.6075406,743.3551511,742.4583772,763.2680649,798.8183553,850.1142907,863.5745137,914.284269,849.0333116,740.2050067,615.2733629,601.6616065,651.5995242,644.9558303,618.1502584,685.0618746,687.4814199,773.4757317,840.1475797,845.1088226,1088.779869,1130.405046,1132.872001,1157.30427,1217.657961,1311.741714,1437.628785,1592.572182,1751.595857,1815.489496,1932.85829,2120.589469,2178.388555,2136.771718,2242.707459,2341.27532,2375.096327,2480.125929
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,387.5444172,376.3856476,365.9273568,334.3946241,323.8061148,332.8978403,372.1350481,396.5029757,388.1840843,367.9231779,364.1850383,365.1251021,322.3417336,323.2949669,278.3512726,307.3743582,312.4846801,319.3532813,320.0162764,311.2009486,328.1690416,303.2581388,320.1275374,354.2483213,396.578142,444.5701275,518.7601022,601.1260226,706.6993147,691.3598297,744.2755543,808.5917238,846.7984138,894.217987,922.9505343,883.4080072,875.8707254,952.5059987
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,4794.937213,5268.805674,5210.430239,5650.332016,5135.473341,4919.628069,5245.421419,6053.716037,7805.881418,9365.742468,10224.30403,11363.41845,13546.71387,15893.86048,14157.15484,13542.90183,14571.49088,13254.76426,13648.98986,13597.03387,11757.89004,12298.57035,13294.51493
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,479.5461962,305.5542584,249.4120724,282.4220626,359.7676565,365.0110071,411.6073716,450.9192823,494.2336557,462.4814381,413.7377376,393.0160609,329.7820946,387.9428911,465.3103865,505.4706206,615.8202308,674.7564147,668.2976046,662.2795182,740.9358452,766.8437623,810.2656073,830.1138816,814.5463952,734.8025912,765.6839246
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,3349.770406,3734.561856,3873.423532,4172.765232,4494.053034,4525.140121,4595.524506,4750.414875,4802.95876,4633.312923,5283.034459,6665.961242,8423.350987,10296.33979,11205.97134,11447.81687,13907.50338,15739.73541,13029.88338,13092.23376,14118.12263,12888.30459,13667.70279,14201.44883,12483.86594,12820.0882,14224.84646
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,739.0195984,786.8267671,765.9204491,741.9144461,741.9698863,768.6711491,789.7064429,794.7634754,848.8703707,892.1722877,992.3568987,1051.844133,1032.697928,1090.395268,1178.44842,1304.764791,1408.13209,1472.139489,1413.175429,1354.82666,1455.03571,1459.562606,1465.41831,1632.218196,1921.083449,2272.207586,2665.196597,3283.285165,3903.434885,3750.597884,4509.496048,5280.065384,5556.033473,5815.798929,5947.44363,5562.58977,5538.236651,6039.831956
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,684.3949393,722.8072556,700.5599683,670.5353626,666.2127939,688.0338953,704.6447471,711.3965032,755.1900454,787.9444893,870.2241525,916.7308529,896.0334097,937.2909446,1001.729394,1108.496051,1194.006984,1243.399505,1192.466957,1144.383972,1227.098645,1224.281837,1230.256119,1366.971226,1601.976889,1885.243782,2207.764008,2700.498502,3201.462503,3069.305489,3692.352833,4299.297926,4514.540668,4719.512046,4825.917467,4506.852515,4464.060882,4838.785782
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,441.7146381,440.3339992,414.5915593,361.0770537,340.8231236,344.9004469,345.9621784,362.7014654,366.4294457,359.3541459,369.0014165,367.4514381,346.5468057,327.9382183,305.0898304,344.2127075,370.0484864,372.9402955,362.4150225,362.6889096,390.9151522,371.680127,389.0274372,430.2436632,489.4035399,553.119225,653.3907386,745.2713523,876.9233318,842.7445984,1059.915652,1178.387518,1243.32499,1321.533008,1396.623262,1320.948126,1263.262046,1304.158159
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,624.2029043,623.7374348,569.9765272,460.3683015,419.2585061,406.7115214,383.7415065,411.9440131,428.7604114,426.1557925,440.2780643,441.0796726,434.4081147,390.803698,380.7873446,438.0272985,476.0303451,470.131379,439.2462854,447.2413999,486.8008873,459.6548722,488.6281528,545.1630848,645.5302699,744.2211041,921.0191242,1029.937548,1201.443214,1090.80242,1568.258385,1757.362785,1888.931919,2002.507632,2120.077365,1935.324045,1773.039298,1717.264627
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,491.4377788,566.4252915,583.5261716,512.8452045,525.2291405,516.8678062,474.780945,442.1481187,481.7127613,529.9316609,585.0010311,631.7004457,681.8428679,827.782351,912.0724734,1026.270493,1137.332724,1063.712266,463.9685753,671.107022,780.0920744,747.9817455,899.5556857,1064.509447,1148.569096,1260.928834,1586.20504,1855.093915,2160.527605,2254.445592,3113.480635,3634.276805,3687.953996,3620.663981,3491.595887,3334.549075,3570.284615,3846.864323
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,345.642929,343.1807402,332.4089635,309.5369852,300.6142028,313.869254,328.30779,338.7612626,335.1876278,325.6265285,332.9209025,330.0874131,301.3248984,296.2540512,266.5076967,296.3127253,315.8967179,323.6283232,324.0263477,320.2438808,342.7310456,327.6139793,339.22917,372.9119483,411.5744959,457.9663511,520.1505412,603.7093004,716.0600854,722.8041642,801.9144491,885.141962,914.8873305,974.8512887,1027.793859,1009.249721,1006.720479,1101.305654
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,13054.47525,14526.08821,16663.41728,19366.13321,21784.8796,21551.77936,22059.72362,25688.4634,30366.03975,36608.45177,39033.70012,43482.35943,73153.32375,74203.13176,69172.18604,73935.679,76055.5421,79028.04498,82356.82337,89941.64429,81672.0227,,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,263.8407198,267.7110103,271.3335961,288.3071697,273.9018266,293.4886471,307.395346,337.0639962,350.6727391,342.7238981,363.9640873,300.0966366,313.8601101,298.2176638,342.7175187,370.1013553,396.0146123,411.3877208,409.1943859,437.5861178,438.8646304,447.0138966,466.2008042,541.1352279,621.3183767,707.008019,792.0259698,1018.166373,991.4846304,1090.317765,1345.770153,1461.671957,1446.98541,1452.195373,1576.004018,1606.038285,1717.473878,1939.612984
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,6380.069668,5993.32312,6168.01654,5922.326009,5698.84433,6018.935226,8121.886513,9593.388559,10728.70395,11189.20091,14048.10658,14104.07869,15733.20439,14674.61496,15921.97527,19181.40097,20860.59765,22542.81201,24263.24006,26284.2808,26241.51449,28227.27705,32539.95521,41107.03106,47630.92649,50878.63952,54306.9131,61359.64508,61257.89689,52104.03472,48671.88829,52186.49627,49042.33825,51773.11137,55412.9286,61807.67037,64100.42995,69330.69015
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2440.305646,2498.887061,3007.133158,3582.651553,3568.505126,3805.943091,4244.98513,2617.511461,2318.538455,2199.757419,2219.842302,,,1080.561233,1202.868327,1591.716066,1955.146029,1816.586694,1725.756278,1749.827783,1657.169748,1890.991526,1892.036143,2231.342796,2729.838416,3215.653433,3738.689284,4857.368371,5574.410436,5619.117621,6531.92743,7729.343353,7832.902635,6036.192088,5540.984136,4862.299729,5219.109805,5415.209635
