"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","GDP","TOT","MLN_USD","A","1991",23175.0832,"E"
"SVN","GDP","TOT","MLN_USD","A","1992",22408.29,"E"
"SVN","GDP","TOT","MLN_USD","A","1993",23593.7629,"E"
"SVN","GDP","TOT","MLN_USD","A","1994",25379.5739,"E"
"SVN","GDP","TOT","MLN_USD","A","1995",26973.0303,
"SVN","GDP","TOT","MLN_USD","A","1996",28375.4278,
"SVN","GDP","TOT","MLN_USD","A","1997",30313.4187,
"SVN","GDP","TOT","MLN_USD","A","1998",31760.8064,
"SVN","GDP","TOT","MLN_USD","A","1999",33844.9423,
"SVN","GDP","TOT","MLN_USD","A","2000",35895.1048,
"SVN","GDP","TOT","MLN_USD","A","2001",37791.4898,
"SVN","GDP","TOT","MLN_USD","A","2002",40498.9758,
"SVN","GDP","TOT","MLN_USD","A","2003",42174.1974,
"SVN","GDP","TOT","MLN_USD","A","2004",45501.9232,
"SVN","GDP","TOT","MLN_USD","A","2005",47901.8617,
"SVN","GDP","TOT","MLN_USD","A","2006",51710.0046,
"SVN","GDP","TOT","MLN_USD","A","2007",55701.9204,
"SVN","GDP","TOT","MLN_USD","A","2008",59879.8077,
"SVN","GDP","TOT","MLN_USD","A","2009",56031.8464,
"SVN","GDP","TOT","MLN_USD","A","2010",56881.783,
"SVN","GDP","TOT","MLN_USD","A","2011",59131.4964,
"SVN","GDP","TOT","MLN_USD","A","2012",59453.6698,
"SVN","GDP","TOT","MLN_USD","A","2013",61380.0548,
"SVN","GDP","TOT","MLN_USD","A","2014",63620.5569,
"SVN","GDP","TOT","MLN_USD","A","2015",64935.9271,
"SVN","GDP","TOT","MLN_USD","A","2016",67574.5273,
"SVN","GDP","TOT","MLN_USD","A","2017",72063.8282,
"SVN","GDP","TOT","USD_CAP","A","1995",13563.215115,
"SVN","GDP","TOT","USD_CAP","A","1996",14260.012138,
"SVN","GDP","TOT","USD_CAP","A","1997",15261.018394,
"SVN","GDP","TOT","USD_CAP","A","1998",16021.795558,
"SVN","GDP","TOT","USD_CAP","A","1999",17061.436549,
"SVN","GDP","TOT","USD_CAP","A","2000",18043.181273,
"SVN","GDP","TOT","USD_CAP","A","2001",18972.107641,
"SVN","GDP","TOT","USD_CAP","A","2002",20299.933243,
"SVN","GDP","TOT","USD_CAP","A","2003",21126.39378,
"SVN","GDP","TOT","USD_CAP","A","2004",22782.05911,
"SVN","GDP","TOT","USD_CAP","A","2005",23941.234638,
"SVN","GDP","TOT","USD_CAP","A","2006",25753.918172,
"SVN","GDP","TOT","USD_CAP","A","2007",27590.779166,
"SVN","GDP","TOT","USD_CAP","A","2008",29614.587595,"B"
"SVN","GDP","TOT","USD_CAP","A","2009",27444.2593,
"SVN","GDP","TOT","USD_CAP","A","2010",27763.191988,
"SVN","GDP","TOT","USD_CAP","A","2011",28804.727303,
"SVN","GDP","TOT","USD_CAP","A","2012",28906.328743,
"SVN","GDP","TOT","USD_CAP","A","2013",29802.653408,
"SVN","GDP","TOT","USD_CAP","A","2014",30856.80321,
"SVN","GDP","TOT","USD_CAP","A","2015",31471.878591,
"SVN","GDP","TOT","USD_CAP","A","2016",32729.606427,
"SVN","GDP","TOT","USD_CAP","A","2017",34886.0808,
"ZAF","GDP","TOT","MLN_USD","A","1970",47934.4381,
"ZAF","GDP","TOT","MLN_USD","A","1971",52495.235,
"ZAF","GDP","TOT","MLN_USD","A","1972",55687.6105,
"ZAF","GDP","TOT","MLN_USD","A","1973",61505.8598,
"ZAF","GDP","TOT","MLN_USD","A","1974",71211.4459,
"ZAF","GDP","TOT","MLN_USD","A","1975",79372.1408,
"ZAF","GDP","TOT","MLN_USD","A","1976",85831.6163,
"ZAF","GDP","TOT","MLN_USD","A","1977",91216.0748,
"ZAF","GDP","TOT","MLN_USD","A","1978",100495.408,
"ZAF","GDP","TOT","MLN_USD","A","1979",112919.5939,
"ZAF","GDP","TOT","MLN_USD","A","1980",133253.1959,
"ZAF","GDP","TOT","MLN_USD","A","1981",153674.7951,
"ZAF","GDP","TOT","MLN_USD","A","1982",162816.6348,
"ZAF","GDP","TOT","MLN_USD","A","1983",165912.0954,
"ZAF","GDP","TOT","MLN_USD","A","1984",180544.9367,
"ZAF","GDP","TOT","MLN_USD","A","1985",184161.6783,
"ZAF","GDP","TOT","MLN_USD","A","1986",187927.771,
"ZAF","GDP","TOT","MLN_USD","A","1987",196876.31,
"ZAF","GDP","TOT","MLN_USD","A","1988",212138.4314,
"ZAF","GDP","TOT","MLN_USD","A","1989",227721.8665,
"ZAF","GDP","TOT","MLN_USD","A","1990",235395.4818,
"ZAF","GDP","TOT","MLN_USD","A","1991",240753.8488,
"ZAF","GDP","TOT","MLN_USD","A","1992",240979.3735,
"ZAF","GDP","TOT","MLN_USD","A","1993",249756.3509,
"ZAF","GDP","TOT","MLN_USD","A","1994",263320.8748,
"ZAF","GDP","TOT","MLN_USD","A","1995",277188.1218,
"ZAF","GDP","TOT","MLN_USD","A","1996",294404.0069,
"ZAF","GDP","TOT","MLN_USD","A","1997",307368.4799,
"ZAF","GDP","TOT","MLN_USD","A","1998",312311.6758,
"ZAF","GDP","TOT","MLN_USD","A","1999",324568.3984,
"ZAF","GDP","TOT","MLN_USD","A","2000",345745.1943,
"ZAF","GDP","TOT","MLN_USD","A","2001",363297.7629,
"ZAF","GDP","TOT","MLN_USD","A","2002",382404.4159,
"ZAF","GDP","TOT","MLN_USD","A","2003",401532.058,
"ZAF","GDP","TOT","MLN_USD","A","2004",431363.9989,
"ZAF","GDP","TOT","MLN_USD","A","2005",468739.7412,
"ZAF","GDP","TOT","MLN_USD","A","2006",510214.2597,
"ZAF","GDP","TOT","MLN_USD","A","2007",551870.5067,
"ZAF","GDP","TOT","MLN_USD","A","2008",580651.989,
"ZAF","GDP","TOT","MLN_USD","A","2009",576062.8236,
"ZAF","GDP","TOT","MLN_USD","A","2010",600823.5345,
"ZAF","GDP","TOT","MLN_USD","A","2011",633367.7416,
"ZAF","GDP","TOT","MLN_USD","A","2012",659311.1575,
"ZAF","GDP","TOT","MLN_USD","A","2013",686672.6661,
"ZAF","GDP","TOT","MLN_USD","A","2014",710374.1002,
"ZAF","GDP","TOT","MLN_USD","A","2015",728086.4221,
"ZAF","GDP","TOT","MLN_USD","A","2016",741691.1841,
"ZAF","GDP","TOT","MLN_USD","A","2017",765599.865,
"ZAF","GDP","TOT","USD_CAP","A","1985",5699.29117,
"ZAF","GDP","TOT","USD_CAP","A","1986",5683.360554,
"ZAF","GDP","TOT","USD_CAP","A","1987",5820.282739,
"ZAF","GDP","TOT","USD_CAP","A","1988",6132.482625,
"ZAF","GDP","TOT","USD_CAP","A","1989",6438.971288,
"ZAF","GDP","TOT","USD_CAP","A","1990",6512.330053,
"ZAF","GDP","TOT","USD_CAP","A","1991",6517.468592,
"ZAF","GDP","TOT","USD_CAP","A","1992",6384.320641,
"ZAF","GDP","TOT","USD_CAP","A","1993",6476.91592,
"ZAF","GDP","TOT","USD_CAP","A","1994",6686.257214,
"ZAF","GDP","TOT","USD_CAP","A","1995",6894.618589,
"ZAF","GDP","TOT","USD_CAP","A","1996",7177.839188,
"ZAF","GDP","TOT","USD_CAP","A","1997",7349.017943,
"ZAF","GDP","TOT","USD_CAP","A","1998",7328.638322,
"ZAF","GDP","TOT","USD_CAP","A","1999",7482.179519,
"ZAF","GDP","TOT","USD_CAP","A","2000",7838.630241,
"ZAF","GDP","TOT","USD_CAP","A","2001",8105.746776,
"ZAF","GDP","TOT","USD_CAP","A","2002",8327.47167,
"ZAF","GDP","TOT","USD_CAP","A","2003",8642.424295,
"ZAF","GDP","TOT","USD_CAP","A","2004",9173.914515,
"ZAF","GDP","TOT","USD_CAP","A","2005",9847.078688,
"ZAF","GDP","TOT","USD_CAP","A","2006",10584.284429,
"ZAF","GDP","TOT","USD_CAP","A","2007",11301.778795,
"ZAF","GDP","TOT","USD_CAP","A","2008",11735.257807,
"ZAF","GDP","TOT","USD_CAP","A","2009",11486.269031,
"ZAF","GDP","TOT","USD_CAP","A","2010",11815.51643,
"ZAF","GDP","TOT","USD_CAP","A","2011",12234.129622,
"ZAF","GDP","TOT","USD_CAP","A","2012",12600.204551,
"ZAF","GDP","TOT","USD_CAP","A","2013",12930.620461,
"ZAF","GDP","TOT","USD_CAP","A","2014",13176.459447,
"ZAF","GDP","TOT","USD_CAP","A","2015",13298.262768,
"ZAF","GDP","TOT","USD_CAP","A","2016",13334.987018,
"ZAF","GDP","TOT","USD_CAP","A","2017",13545.178317,
"DEW","GDP","TOT","MLN_USD","A","1970",276730.6332,
"DEW","GDP","TOT","MLN_USD","A","1971",299905.2689,
"DEW","GDP","TOT","MLN_USD","A","1972",326366.4528,
"DEW","GDP","TOT","MLN_USD","A","1973",360571.1344,
"DEW","GDP","TOT","MLN_USD","A","1974",396464.788,
"DEW","GDP","TOT","MLN_USD","A","1975",429433.1614,
"DEW","GDP","TOT","MLN_USD","A","1976",475429.9819,
"DEW","GDP","TOT","MLN_USD","A","1977",521828.0136,
"DEW","GDP","TOT","MLN_USD","A","1978",575265.783,
"DEW","GDP","TOT","MLN_USD","A","1979",648588.426,
"DEW","GDP","TOT","MLN_USD","A","1980",717053.7483,
"DEW","GDP","TOT","MLN_USD","A","1981",788133.178,
"DEW","GDP","TOT","MLN_USD","A","1982",833736.0232,
"DEW","GDP","TOT","MLN_USD","A","1983",880268.7505,
"DEW","GDP","TOT","MLN_USD","A","1984",937246.1143,
"DEW","GDP","TOT","MLN_USD","A","1985",989736.4548,
"DEW","GDP","TOT","MLN_USD","A","1986",1032794.1515,
"DEW","GDP","TOT","MLN_USD","A","1987",1074006.3326,
"DEW","GDP","TOT","MLN_USD","A","1988",1152817.3884,
"DEW","GDP","TOT","MLN_USD","A","1989",1244310.0919,
"DEW","GDP","TOT","MLN_USD","A","1990",1358156.8727,
"DEW","GDP","TOT","MLN_USD","A","1991",1475016.7988,
"DEW","GDP","TOT","USD_CAP","A","1970",4562.672226,
"DEW","GDP","TOT","USD_CAP","A","1971",4892.259126,
"DEW","GDP","TOT","USD_CAP","A","1972",5291.97128,
"DEW","GDP","TOT","USD_CAP","A","1973",5817.915555,
"DEW","GDP","TOT","USD_CAP","A","1974",6389.028716,
"DEW","GDP","TOT","USD_CAP","A","1975",6945.497442,
"DEW","GDP","TOT","USD_CAP","A","1976",7726.674065,
"DEW","GDP","TOT","USD_CAP","A","1977",8498.827583,
"DEW","GDP","TOT","USD_CAP","A","1978",9380.302036,
"DEW","GDP","TOT","USD_CAP","A","1979",10570.387816,
"DEW","GDP","TOT","USD_CAP","A","1980",11646.911416,
"DEW","GDP","TOT","USD_CAP","A","1981",12777.360948,
"DEW","GDP","TOT","USD_CAP","A","1982",13526.331536,
"DEW","GDP","TOT","USD_CAP","A","1983",14331.256216,
"DEW","GDP","TOT","USD_CAP","A","1984",15320.737463,
"DEW","GDP","TOT","USD_CAP","A","1985",16218.806613,
"DEW","GDP","TOT","USD_CAP","A","1986",16912.75262,
"DEW","GDP","TOT","USD_CAP","A","1987",17584.464408,
"DEW","GDP","TOT","USD_CAP","A","1988",18760.250422,
"DEW","GDP","TOT","USD_CAP","A","1989",20049.145093,
"DEW","GDP","TOT","USD_CAP","A","1990",21471.478051,
"DEW","GDP","TOT","USD_CAP","A","1991",23020.520005,
"EU28","GDP","TOT","MLN_USD","A","1995",8727041.0867,
"EU28","GDP","TOT","MLN_USD","A","1996",9077873.4688,
"EU28","GDP","TOT","MLN_USD","A","1997",9485461.5438,
"EU28","GDP","TOT","MLN_USD","A","1998",9910243.8363,
"EU28","GDP","TOT","MLN_USD","A","1999",10315211.0161,
"EU28","GDP","TOT","MLN_USD","A","2000",11023614.6832,
"EU28","GDP","TOT","MLN_USD","A","2001",11598794.9672,
"EU28","GDP","TOT","MLN_USD","A","2002",12141788.3052,
"EU28","GDP","TOT","MLN_USD","A","2003",12477330.1491,
"EU28","GDP","TOT","MLN_USD","A","2004",13135064.5074,
"EU28","GDP","TOT","MLN_USD","A","2005",13655664.2227,
"EU28","GDP","TOT","MLN_USD","A","2006",14828796.1355,
"EU28","GDP","TOT","MLN_USD","A","2007",15775314.506,
"EU28","GDP","TOT","MLN_USD","A","2008",16556276.8318,
"EU28","GDP","TOT","MLN_USD","A","2009",16203323.446,
"EU28","GDP","TOT","MLN_USD","A","2010",16800320.8672,
"EU28","GDP","TOT","MLN_USD","A","2011",17524423.7501,
"EU28","GDP","TOT","MLN_USD","A","2012",17846104.514,
"EU28","GDP","TOT","MLN_USD","A","2013",18512033.3968,
"EU28","GDP","TOT","MLN_USD","A","2014",19093358.3557,
"EU28","GDP","TOT","MLN_USD","A","2015",19635361.6342,
"EU28","GDP","TOT","MLN_USD","A","2016",20318071.6014,
"EU28","GDP","TOT","MLN_USD","A","2017",21135952.287,
"EU28","GDP","TOT","USD_CAP","A","1995",18062.701481,
"EU28","GDP","TOT","USD_CAP","A","1996",18764.45334,
"EU28","GDP","TOT","USD_CAP","A","1997",19580.172137,
"EU28","GDP","TOT","USD_CAP","A","1998",20431.519767,
"EU28","GDP","TOT","USD_CAP","A","1999",21222.61619,
"EU28","GDP","TOT","USD_CAP","A","2000",22628.177334,
"EU28","GDP","TOT","USD_CAP","A","2001",23767.103922,
"EU28","GDP","TOT","USD_CAP","A","2002",24825.555952,
"EU28","GDP","TOT","USD_CAP","A","2003",25414.95569,
"EU28","GDP","TOT","USD_CAP","A","2004",26653.305592,
"EU28","GDP","TOT","USD_CAP","A","2005",27592.367028,
"EU28","GDP","TOT","USD_CAP","A","2006",29854.954806,
"EU28","GDP","TOT","USD_CAP","A","2007",31631.423206,
"EU28","GDP","TOT","USD_CAP","A","2008",33066.997462,
"EU28","GDP","TOT","USD_CAP","A","2009",32245.626689,
"EU28","GDP","TOT","USD_CAP","A","2010",33352.00492,
"EU28","GDP","TOT","USD_CAP","A","2011",34712.767404,
"EU28","GDP","TOT","USD_CAP","A","2012",35266.320496,
"EU28","GDP","TOT","USD_CAP","A","2013",36506.243502,
"EU28","GDP","TOT","USD_CAP","A","2014",37563.686524,
"EU28","GDP","TOT","USD_CAP","A","2015",38519.601478,
"EU28","GDP","TOT","USD_CAP","A","2016",39734.50839,
"EU28","GDP","TOT","USD_CAP","A","2017",41238.109014,
"OECD","GDP","TOT","MLN_USD","A","1970",3184527.3604,"E"
"OECD","GDP","TOT","MLN_USD","A","1971",3472380.4573,"E"
"OECD","GDP","TOT","MLN_USD","A","1972",3821929.855,"E"
"OECD","GDP","TOT","MLN_USD","A","1973",4282098.2393,"E"
"OECD","GDP","TOT","MLN_USD","A","1974",4719274.1337,"E"
"OECD","GDP","TOT","MLN_USD","A","1975",5177946.5541,"E"
"OECD","GDP","TOT","MLN_USD","A","1976",5729206.2972,"E"
"OECD","GDP","TOT","MLN_USD","A","1977",6307401.6633,"E"
"OECD","GDP","TOT","MLN_USD","A","1978",7052828.1988,"E"
"OECD","GDP","TOT","MLN_USD","A","1979",7932743.7744,"E"
"OECD","GDP","TOT","MLN_USD","A","1980",8761163.2624,"E"
"OECD","GDP","TOT","MLN_USD","A","1981",9796431.4607,"E"
"OECD","GDP","TOT","MLN_USD","A","1982",10418148.6102,"E"
"OECD","GDP","TOT","MLN_USD","A","1983",11152205.7794,"E"
"OECD","GDP","TOT","MLN_USD","A","1984",12095686.0949,"E"
"OECD","GDP","TOT","MLN_USD","A","1985",12952122.341,"E"
"OECD","GDP","TOT","MLN_USD","A","1986",13605388.8427,"E"
"OECD","GDP","TOT","MLN_USD","A","1987",14464444.75,"E"
"OECD","GDP","TOT","MLN_USD","A","1988",15660303.245,"E"
"OECD","GDP","TOT","MLN_USD","A","1989",16880613.3072,"E"
"OECD","GDP","TOT","MLN_USD","A","1990",18047039.1311,"E"
"OECD","GDP","TOT","MLN_USD","A","1991",18937486.6577,"E"
"OECD","GDP","TOT","MLN_USD","A","1992",19814385.3871,"E"
"OECD","GDP","TOT","MLN_USD","A","1993",20635255.7548,"E"
"OECD","GDP","TOT","MLN_USD","A","1994",21726429.7535,"E"
"OECD","GDP","TOT","MLN_USD","A","1995",22756871.4951,"E"
"OECD","GDP","TOT","MLN_USD","A","1996",23916270.8054,"E"
"OECD","GDP","TOT","MLN_USD","A","1997",25216992.0799,"E"
"OECD","GDP","TOT","MLN_USD","A","1998",26075375.9448,
"OECD","GDP","TOT","MLN_USD","A","1999",27334634.1406,
"OECD","GDP","TOT","MLN_USD","A","2000",29233976.0961,
"OECD","GDP","TOT","MLN_USD","A","2001",30373882.3273,
"OECD","GDP","TOT","MLN_USD","A","2002",31547638.9218,
"OECD","GDP","TOT","MLN_USD","A","2003",32669855.5231,
"OECD","GDP","TOT","MLN_USD","A","2004",34646784.29,
"OECD","GDP","TOT","MLN_USD","A","2005",36574189.6809,
"OECD","GDP","TOT","MLN_USD","A","2006",39268662.9643,
"OECD","GDP","TOT","MLN_USD","A","2007",41469250.4627,
"OECD","GDP","TOT","MLN_USD","A","2008",42842934.935,
"OECD","GDP","TOT","MLN_USD","A","2009",41977371.2528,
"OECD","GDP","TOT","MLN_USD","A","2010",43883849.2285,
"OECD","GDP","TOT","MLN_USD","A","2011",45859362.3441,"P"
"OECD","GDP","TOT","MLN_USD","A","2012",47355977.0758,"P"
"OECD","GDP","TOT","MLN_USD","A","2013",49336945.9743,"P"
"OECD","GDP","TOT","MLN_USD","A","2014",51103777.322,"P"
"OECD","GDP","TOT","MLN_USD","A","2015",52715407.8611,"P"
"OECD","GDP","TOT","MLN_USD","A","2016",54398085.7027,"E"
"OECD","GDP","TOT","MLN_USD","A","2017",56605916.6988,"E"
"OECD","GDP","TOT","USD_CAP","A","1970",3567.710828,"E"
"OECD","GDP","TOT","USD_CAP","A","1971",3842.220233,"E"
"OECD","GDP","TOT","USD_CAP","A","1972",4180.424939,"E"
"OECD","GDP","TOT","USD_CAP","A","1973",4626.787086,"E"
"OECD","GDP","TOT","USD_CAP","A","1974",5045.434066,"E"
"OECD","GDP","TOT","USD_CAP","A","1975",5479.893158,"E"
"OECD","GDP","TOT","USD_CAP","A","1976",6006.428374,"E"
"OECD","GDP","TOT","USD_CAP","A","1977",6550.901892,"E"
"OECD","GDP","TOT","USD_CAP","A","1978",7257.188808,"E"
"OECD","GDP","TOT","USD_CAP","A","1979",8085.731826,"E"
"OECD","GDP","TOT","USD_CAP","A","1980",8838.744585,"E"
"OECD","GDP","TOT","USD_CAP","A","1981",9795.699976,"E"
"OECD","GDP","TOT","USD_CAP","A","1982",10329.627941,"E"
"OECD","GDP","TOT","USD_CAP","A","1983",10969.434859,"E"
"OECD","GDP","TOT","USD_CAP","A","1984",11806.700925,"E"
"OECD","GDP","TOT","USD_CAP","A","1985",12545.834518,"E"
"OECD","GDP","TOT","USD_CAP","A","1986",13077.736789,"E"
"OECD","GDP","TOT","USD_CAP","A","1987",13800.510673,"E"
"OECD","GDP","TOT","USD_CAP","A","1988",14824.972427,"E"
"OECD","GDP","TOT","USD_CAP","A","1989",15847.966163,"E"
"OECD","GDP","TOT","USD_CAP","A","1990",16794.988178,"E"
"OECD","GDP","TOT","USD_CAP","A","1991",17460.153523,"E"
"OECD","GDP","TOT","USD_CAP","A","1992",18106.162361,"E"
"OECD","GDP","TOT","USD_CAP","A","1993",18697.57655,"E"
"OECD","GDP","TOT","USD_CAP","A","1994",19535.985608,"E"
"OECD","GDP","TOT","USD_CAP","A","1995",20307.609754,"E"
"OECD","GDP","TOT","USD_CAP","A","1996",21190.97597,"E"
"OECD","GDP","TOT","USD_CAP","A","1997",22187.088286,"E"
"OECD","GDP","TOT","USD_CAP","A","1998",22789.651073,
"OECD","GDP","TOT","USD_CAP","A","1999",23731.599745,
"OECD","GDP","TOT","USD_CAP","A","2000",25207.385795,
"OECD","GDP","TOT","USD_CAP","A","2001",26014.148853,
"OECD","GDP","TOT","USD_CAP","A","2002",26829.011301,
"OECD","GDP","TOT","USD_CAP","A","2003",27589.159375,
"OECD","GDP","TOT","USD_CAP","A","2004",29063.186675,
"OECD","GDP","TOT","USD_CAP","A","2005",30471.908281,
"OECD","GDP","TOT","USD_CAP","A","2006",32494.858958,
"OECD","GDP","TOT","USD_CAP","A","2007",34062.875448,
"OECD","GDP","TOT","USD_CAP","A","2008",34925.088535,"B"
"OECD","GDP","TOT","USD_CAP","A","2009",33976.600245,
"OECD","GDP","TOT","USD_CAP","A","2010",35297.882091,
"OECD","GDP","TOT","USD_CAP","A","2011",36670.159826,"P"
"OECD","GDP","TOT","USD_CAP","A","2012",37649.713102,"E"
"OECD","GDP","TOT","USD_CAP","A","2013",39008.858195,"E"
"OECD","GDP","TOT","USD_CAP","A","2014",40170.37629,"E"
"OECD","GDP","TOT","USD_CAP","A","2015",41195.263706,"E"
"OECD","GDP","TOT","USD_CAP","A","2016",42255.635297,"E"
"OECD","GDP","TOT","USD_CAP","A","2017",43729.168369,"E"
"OECDE","GDP","TOT","MLN_USD","A","1994",8965063.5497,"E"
"OECDE","GDP","TOT","MLN_USD","A","1995",9422977.5854,"E"
"OECDE","GDP","TOT","MLN_USD","A","1996",9838047.4658,"E"
"OECDE","GDP","TOT","MLN_USD","A","1997",10326682.1333,"E"
"OECDE","GDP","TOT","MLN_USD","A","1998",10595322.9716,
"OECDE","GDP","TOT","MLN_USD","A","1999",11008357.9533,
"OECDE","GDP","TOT","MLN_USD","A","2000",11807439.5028,
"OECDE","GDP","TOT","MLN_USD","A","2001",12361041.5594,
"OECDE","GDP","TOT","MLN_USD","A","2002",12909084.6842,
"OECDE","GDP","TOT","MLN_USD","A","2003",13255644.9325,
"OECDE","GDP","TOT","MLN_USD","A","2004",14001288.0015,
"OECDE","GDP","TOT","MLN_USD","A","2005",14615011.2338,
"OECDE","GDP","TOT","MLN_USD","A","2006",15925556.2582,
"OECDE","GDP","TOT","MLN_USD","A","2007",16958243.3825,
"OECDE","GDP","TOT","MLN_USD","A","2008",17820714.2069,
"OECDE","GDP","TOT","MLN_USD","A","2009",17428011.1736,
"OECDE","GDP","TOT","MLN_USD","A","2010",18191047.4072,
"OECDE","GDP","TOT","MLN_USD","A","2011",19122951.4914,"P"
"OECDE","GDP","TOT","MLN_USD","A","2012",19556706.8779,"P"
"OECDE","GDP","TOT","MLN_USD","A","2013",20391705.2675,"P"
"OECDE","GDP","TOT","MLN_USD","A","2014",21130774.4489,"P"
"OECDE","GDP","TOT","MLN_USD","A","2015",21743999.5709,"P"
"OECDE","GDP","TOT","MLN_USD","A","2016",22445647.4222,"P"
"OECDE","GDP","TOT","MLN_USD","A","2017",23362783.8632,"P"
"OECDE","GDP","TOT","USD_CAP","A","1995",18188.894103,"E"
"OECDE","GDP","TOT","USD_CAP","A","1996",18922.47377,"E"
"OECDE","GDP","TOT","USD_CAP","A","1997",19794.980764,"E"
"OECDE","GDP","TOT","USD_CAP","A","1998",20245.559244,
"OECDE","GDP","TOT","USD_CAP","A","1999",20960.478047,
"OECDE","GDP","TOT","USD_CAP","A","2000",22391.210449,
"OECDE","GDP","TOT","USD_CAP","A","2001",23343.928053,
"OECDE","GDP","TOT","USD_CAP","A","2002",24251.517655,
"OECDE","GDP","TOT","USD_CAP","A","2003",24765.650754,
"OECDE","GDP","TOT","USD_CAP","A","2004",26015.498907,
"OECDE","GDP","TOT","USD_CAP","A","2005",26996.646671,
"OECDE","GDP","TOT","USD_CAP","A","2006",29262.975252,
"OECDE","GDP","TOT","USD_CAP","A","2007",30972.919496,
"OECDE","GDP","TOT","USD_CAP","A","2008",32349.460342,"B"
"OECDE","GDP","TOT","USD_CAP","A","2009",31459.118796,
"OECDE","GDP","TOT","USD_CAP","A","2010",32689.950253,
"OECDE","GDP","TOT","USD_CAP","A","2011",34213.77057,"P"
"OECDE","GDP","TOT","USD_CAP","A","2012",34838.41089,"E"
"OECDE","GDP","TOT","USD_CAP","A","2013",36183.712312,"E"
"OECDE","GDP","TOT","USD_CAP","A","2014",37340.262145,"E"
"OECDE","GDP","TOT","USD_CAP","A","2015",38247.954218,"E"
"OECDE","GDP","TOT","USD_CAP","A","2016",39294.676855,"E"
"OECDE","GDP","TOT","USD_CAP","A","2017",40741.911604,"E"
"LVA","GDP","TOT","MLN_USD","A","1994",14835.3909,
"LVA","GDP","TOT","MLN_USD","A","1995",13687.5436,
"LVA","GDP","TOT","MLN_USD","A","1996",14240.0945,
"LVA","GDP","TOT","MLN_USD","A","1997",15768.7377,
"LVA","GDP","TOT","MLN_USD","A","1998",17041.0984,
"LVA","GDP","TOT","MLN_USD","A","1999",17702.1483,
"LVA","GDP","TOT","MLN_USD","A","2000",18983.0498,
"LVA","GDP","TOT","MLN_USD","A","2001",21134.2015,
"LVA","GDP","TOT","MLN_USD","A","2002",23263.4971,
"LVA","GDP","TOT","MLN_USD","A","2003",25226.6898,
"LVA","GDP","TOT","MLN_USD","A","2004",27652.6566,
"LVA","GDP","TOT","MLN_USD","A","2005",31001.9191,
"LVA","GDP","TOT","MLN_USD","A","2006",34949.1849,
"LVA","GDP","TOT","MLN_USD","A","2007",39883.4531,
"LVA","GDP","TOT","MLN_USD","A","2008",42310.0867,
"LVA","GDP","TOT","MLN_USD","A","2009",36127.4017,
"LVA","GDP","TOT","MLN_USD","A","2010",36866.2585,
"LVA","GDP","TOT","MLN_USD","A","2011",40727.3191,
"LVA","GDP","TOT","MLN_USD","A","2012",43235.1275,
"LVA","GDP","TOT","MLN_USD","A","2013",45639.6125,
"LVA","GDP","TOT","MLN_USD","A","2014",47467.8075,
"LVA","GDP","TOT","MLN_USD","A","2015",48469.2875,
"LVA","GDP","TOT","MLN_USD","A","2016",50362.7407,
"LVA","GDP","TOT","MLN_USD","A","2017",53913.3108,
"LVA","GDP","TOT","USD_CAP","A","1995",5507.941712,
"LVA","GDP","TOT","USD_CAP","A","1996",5795.200626,
"LVA","GDP","TOT","USD_CAP","A","1997",6481.587939,
"LVA","GDP","TOT","USD_CAP","A","1998",7070.939422,
"LVA","GDP","TOT","USD_CAP","A","1999",7405.207423,
"LVA","GDP","TOT","USD_CAP","A","2000",8017.80095,
"LVA","GDP","TOT","USD_CAP","A","2001",9040.596111,
"LVA","GDP","TOT","USD_CAP","A","2002",10069.143357,
"LVA","GDP","TOT","USD_CAP","A","2003",11025.227096,
"LVA","GDP","TOT","USD_CAP","A","2004",12219.468241,
"LVA","GDP","TOT","USD_CAP","A","2005",13847.870041,
"LVA","GDP","TOT","USD_CAP","A","2006",15752.362955,
"LVA","GDP","TOT","USD_CAP","A","2007",18120.399861,
"LVA","GDP","TOT","USD_CAP","A","2008",19428.571875,
"LVA","GDP","TOT","USD_CAP","A","2009",16866.295093,
"LVA","GDP","TOT","USD_CAP","A","2010",17578.061982,
"LVA","GDP","TOT","USD_CAP","A","2011",19781.826568,
"LVA","GDP","TOT","USD_CAP","A","2012",21259.866516,
"LVA","GDP","TOT","USD_CAP","A","2013",22674.541792,
"LVA","GDP","TOT","USD_CAP","A","2014",23802.33547,
"LVA","GDP","TOT","USD_CAP","A","2015",24512.716025,
"LVA","GDP","TOT","USD_CAP","A","2016",25703.957528,
"LVA","GDP","TOT","USD_CAP","A","2017",27813.305193,
"BRA","GDP","TOT","MLN_USD","A","1995",1282966.2749,
"BRA","GDP","TOT","MLN_USD","A","1996",1363584.228,
"BRA","GDP","TOT","MLN_USD","A","1997",1434007.6962,
"BRA","GDP","TOT","MLN_USD","A","1998",1454474.794,
"BRA","GDP","TOT","MLN_USD","A","1999",1483659.0293,
"BRA","GDP","TOT","MLN_USD","A","2000",1579824.4846,
"BRA","GDP","TOT","MLN_USD","A","2001",1638285.5355,
"BRA","GDP","TOT","MLN_USD","A","2002",1714224.8138,
"BRA","GDP","TOT","MLN_USD","A","2003",1768357.1483,
